"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"558514",0,1,0,0,0,0,0,0,3,0,49,49,688,126,115,2,2,3,0,0,0,1,2,6,0,0
"352654",0,5,4,0,0,0,0,0,1,1,70,78,104,9,12,0,0,0,1,0,1,0,0,0,1,0
"499834",0,5,0,0,0,0,0,0,0,0,14,13,48,4,4,0,0,0,0,0,0,0,0,0,0,0
"2805",0,4,0,0,0,0,0,0,0,0,21,59,37,6,1,0,0,0,0,0,0,0,0,0,0,0
"2801",0,5,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529264",0,0,0,0,0,0,0,0,0,0,1,0,33,6,4,0,0,0,0,0,0,0,0,0,0,0
"566185",3,47,152,0,0,0,1,3,0,0,0,0,25,20,10,0,0,0,0,0,0,0,0,0,0,0
"319990",0,0,0,0,0,0,0,0,0,0,0,0,208,76,59,0,1,0,0,0,0,0,2,3,0,0
"545203",0,0,0,0,0,0,0,0,0,0,0,3,172,44,38,0,0,0,0,0,0,0,2,0,0,0
"323488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"238557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"269075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"542353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"512628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"536123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,2,0,0,0,0,0,0
"543167",1,0,1,2,1,1,2,0,29,3,1,1,24,21,5,490,2599,2591,7,1,1,0,0,3,1,0
"235890",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"258652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,18,0,0,0,0,0,0,0
"200848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,2,0,0,0,0,0,0,0
"154324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"167808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"136912",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,21,0,0,0,0,0,1,0,0
"99819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
"2812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
"2808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"521136",16,0,0,0,0,0,0,0,0,0,0,0,7,11,13,0,0,0,4,7,3,0,0,0,0,1
"168811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0
"142901",0,1,0,0,0,0,0,0,4,0,0,3,108,184,213,4,2,1,1,4,6,0,0,0,0,0
"267225",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0
"555396",0,0,0,0,0,0,0,0,0,0,0,0,2,14,6,0,0,0,0,0,0,1,0,0,0,0
"214356",9,16,0,1,0,0,0,0,0,1,1,0,89,207,184,2,0,0,0,2,24,1,0,0,0,0
"201662",0,0,0,0,0,0,0,0,1,0,0,1,59,99,84,0,0,0,0,0,0,0,0,0,0,0
"153928",0,0,0,0,0,0,0,0,2,0,1,0,27,87,61,0,0,0,0,0,0,0,0,0,0,0
"152343",0,0,0,0,0,0,0,0,0,0,0,4,14,50,37,1,0,0,0,0,1,0,0,0,0,0
"41301",0,0,0,0,0,0,0,0,0,0,0,0,9,21,19,0,0,0,0,0,1,0,0,0,0,0
"30167",0,0,0,0,0,0,0,0,0,0,1,4,168,517,432,3,0,0,0,0,0,0,0,0,1,1
"223634",0,0,0,0,0,0,0,0,0,0,1,2,52,132,68,0,0,0,1,1,0,0,0,0,0,0
"51628",0,0,0,0,0,0,0,1,0,3,3,4,265,767,507,5,1,0,2,5,3,0,0,2,0,0
"145730",0,0,0,0,0,0,0,0,0,1,1,2,114,267,217,2,1,1,0,0,0,0,1,0,0,0
"200304",0,0,0,0,0,0,0,0,0,0,0,0,50,182,88,0,0,0,0,1,0,0,0,1,1,0
"245832",236,87,0,0,0,1,0,0,0,0,1,1,50,51,62,0,0,0,0,0,0,0,0,0,0,0
"577081",15,12,1,0,0,0,0,0,0,0,0,2,96,121,56,1,0,0,0,0,0,0,0,1,0,0
"513590",1,7,2,6,7,0,2,5,84,18,60,7058,207,359,107,7499,2362,3824,13,4,3,11,7,19,7,4
"252268",1,0,0,0,0,0,0,0,0,0,0,88,3,0,2,0,0,0,0,0,0,0,0,0,0,0
"248868",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579129",0,0,0,0,0,0,0,2,0,0,19,31,31,4,7,0,1,0,0,0,0,0,0,1,0,0
"586939",0,0,0,1,0,0,0,0,1,0,0,614,5,2,2,0,0,0,0,0,0,0,0,1,0,0
"204219",3,0,1,1,0,0,0,0,3,1,2,1491,28,15,21,0,0,0,0,0,1,1,0,0,1,0
"431182",0,0,0,0,0,0,0,0,0,0,2,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"331408",0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0,0,0,0,0,0,0,0,0
"202072",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"324145",0,0,0,0,0,0,0,0,0,0,1,1,14,61,37,0,1,0,0,0,0,0,0,0,0,0
"28765",249,296,0,0,0,0,0,0,0,0,0,2,56,45,65,1,0,0,0,0,0,0,0,1,2,0
"244840",35,22,27,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"329544",265,254,121,0,0,0,0,0,1,0,0,0,89,37,31,0,0,0,0,0,0,0,0,4,1,0
"238799",445,739,89,0,1,0,0,0,0,0,0,1,88,47,36,0,0,0,0,0,0,2,0,2,2,0
"139405",14,47,33,0,0,0,0,0,0,0,0,0,9,9,6,0,0,0,0,0,0,0,0,0,0,0
"172675",80,20,0,0,0,0,0,0,0,0,1,0,43,18,4,0,0,0,0,0,0,0,0,0,0,0
"575719",68,1,34,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,2,0,0
"513929",41,34,13,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"2826",0,11,0,0,0,0,0,0,0,0,0,0,8,15,4,0,0,0,0,0,0,0,0,0,0,0
"212837",40,66,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0
"512816",1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219667",10,7,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
"235394",14,13,0,0,0,0,0,0,0,0,0,0,10,8,7,0,0,0,0,0,0,0,0,0,0,0
"512209",163,1019,34,0,0,1,0,0,0,0,0,0,17,24,22,0,0,0,0,0,4,1,0,1,2,0
"560957",121,185,0,0,0,0,0,0,3,0,3,3,284,180,157,1,0,1,0,3,3,2,0,1,2,0
"583602",3,5,0,0,0,0,0,0,0,0,0,0,87,79,74,0,0,0,6,10,14,0,0,0,0,0
"35556",105,509,23,1,0,0,30,0,0,0,0,59,279,238,200,3,0,0,7,29,44,0,0,7,2,0
"530010",129,692,1,0,1,1,0,0,1,1,1,3,398,274,286,1,2,3,13,83,108,0,1,5,2,0
"241588",17,32,18,0,0,0,0,1,0,0,0,0,19,24,29,0,0,1,18,42,51,1,0,1,0,0
"208621",68,861,238,1,0,2,17,0,1,0,1,1,217,141,129,2,0,0,1,1,3,0,0,2,3,0
"252536",43,3,63,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0,0,0,0,0
"513639",15,21,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
"304581",14,98,0,0,0,0,1,0,0,0,1,0,126,20,40,0,0,0,0,0,0,0,1,0,1,0
"33376",176,719,9,2,0,0,6,0,0,0,0,0,44,42,45,1,0,0,0,0,0,0,0,0,3,0
"273690",182,78,22,0,0,0,0,0,0,0,0,0,17,10,5,0,1,0,0,0,0,0,1,0,0,0
"245639",0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,0,0,0,0,0,0,0
"348461",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2853",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
"534439",0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"585391",8,17,0,0,0,0,0,0,0,0,0,5,11,1,3,0,0,0,0,0,0,0,0,0,1,0
"251778",4,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"565226",65,54,176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"533695",6,14,20,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,3,1,0,0,0,0,0
"278198",1,7,4,0,0,0,0,0,0,0,0,10,204,130,114,0,1,0,0,0,0,0,0,1,0,0
"533778",0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
"558118",445,657,56,0,0,0,0,0,0,0,0,1,60,62,77,0,0,0,0,2,1,0,0,2,2,0
"105215",2,2,0,0,0,0,0,0,0,0,0,0,15,13,7,0,0,0,0,0,0,0,0,0,0,0
"209753",23,19,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,0,0,0,0,0,0,0,0,0
"85331",57,116,0,0,0,0,0,0,0,0,0,0,53,41,51,0,0,0,0,0,0,0,0,1,0,0
"256640",41,116,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0
"508828",1281,1215,9,2,1,0,4,0,0,0,1,0,29,38,81,0,0,0,0,0,1,0,0,7,4,0
"548264",124,210,0,0,1,4,23,0,0,0,0,6,9,11,12,0,0,0,0,0,0,0,0,1,1,0
"199905",7,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"46917",89,80,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
"573487",1,2,0,0,0,0,0,0,0,0,0,0,9,10,9,1,0,0,0,0,0,0,0,0,0,0
"255306",18,54,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,2,0,0,0,0,1,0
"584125",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537762",9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"526316",49,194,1,0,0,0,0,0,0,0,0,0,5,11,15,0,0,0,0,0,0,0,0,0,2,0
"237767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,65,226,63,1,0,1,0,0
"576162",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,34,638,70,1,1,0,0,1
"2849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,0,0,0,0
"237556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0
"308618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"518487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"530856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
"581457",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,158,64,0,0,1,0,1
"577627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"252618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"201410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"311201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"385507",0,0,0,0,1,0,0,0,4,2,120,14,858,310,345,2,6,0,0,0,1,0,2,3,1,1
"201328",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"84174",0,0,0,0,0,0,0,0,0,0,0,3,15,3,2,0,0,0,0,0,0,0,0,0,0,0
"325188",0,0,0,0,0,0,0,0,0,0,1,0,16,1,6,0,0,0,0,0,0,0,0,0,0,0
"238659",4,2,0,0,0,0,0,0,0,0,0,0,50,65,54,0,0,0,0,1,0,0,0,1,0,0
"84917",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"339412",0,0,0,0,0,0,0,0,0,0,0,0,93,5,3,0,0,0,0,0,0,0,0,0,0,0
"314251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,7,3,0,0,0,0,0,0
"288195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"190209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,32,0,0,0,0,0,0
"140014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
"247503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0
"139631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"542264",3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589189",1,0,0,0,0,0,0,0,0,0,0,0,27,18,33,1,0,0,0,0,0,0,0,0,0,0
"532634",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"528880",0,1,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
"517269",0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2856",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500211",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
"2861",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275643",3,17,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"143227",1,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"246619",53,68,113,0,0,1,1,0,1,0,0,0,64,42,29,0,0,0,0,0,0,0,0,0,2,1
"2868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2862",7,26,0,0,0,0,0,0,0,0,0,0,121,31,29,0,0,0,0,0,0,0,0,0,0,0
"50220",0,0,0,0,0,1,0,0,0,0,1,1,747,246,270,0,4,1,0,0,1,0,0,2,0,0
"368930",0,0,0,0,0,0,10,0,0,0,1,0,29,11,7,0,0,0,0,0,0,0,0,0,0,0
"588567",16,24,0,0,0,0,0,1,1,0,0,0,6,8,3,0,1,0,0,0,0,0,0,0,0,0
"533542",6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0
"509799",271,117,33,0,1,0,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0
"308302",39,50,0,0,0,0,0,0,0,0,0,0,9,13,5,0,0,0,0,0,0,0,0,0,0,0
"374822",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509806",42,5,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0
"2838",26,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"551250",13,12,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,1,0
"197419",5,8,0,0,0,0,0,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0
"314184",8,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
"2845",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"528592",0,0,0,0,0,0,0,0,0,0,0,0,34,29,24,1,0,0,0,0,0,0,0,0,0,0
"415267",0,7,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"583403",1,8,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,1,0,0
"86309",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"524712",1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"226030",1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"568330",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521367",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158129",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105661",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240110",0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326719",76,136,198,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"331911",1,14,8,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,11,8,26,0,0,1,1,0
"203469",18,257,0,0,0,0,0,0,0,1,0,1,232,57,67,1,2,0,0,1,0,1,0,1,1,0
"573149",25,165,0,1,1,0,49,1,0,0,0,1,363,53,47,1,1,0,0,0,0,0,1,1,1,0
"242568",20,91,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,2,1,0
"304737",44,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243139",145,194,27,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,1
"201735",12,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"242839",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277693",42,49,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"319977",121,77,16,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"201913",10,25,8,0,0,0,0,0,0,0,0,17,101,10,7,0,0,0,0,0,0,1,1,0,0,1
"248077",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268742",103,194,384,0,0,0,9,0,0,0,0,0,24,19,21,0,0,1,0,0,0,0,0,1,0,4
"200086",53,57,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"218719",14,243,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"278656",5,14,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"332967",75,399,124,1,0,0,0,8,0,0,0,0,19,5,15,0,0,0,0,1,0,0,0,1,2,1
"200587",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594164",25,16,49,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"200550",0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517456",11,6,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"200854",135,53,48,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"585097",365,101,72,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,2,0,1
"545782",270,212,114,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"202207",0,1,5,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
"528610",9,21,25,0,0,0,0,0,0,0,0,1,12,21,20,0,0,0,0,0,0,0,1,0,0,0
"200885",3,15,9,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"242138",53,241,134,0,0,0,0,0,0,0,0,2,13,12,8,0,0,0,0,0,1,1,0,0,1,1
"591358",258,167,79,0,0,1,0,0,0,0,1,1,27,10,15,0,0,0,0,0,0,2,0,1,0,0
"509595",404,80,178,0,0,0,0,0,0,0,0,0,15,4,3,0,0,1,0,0,0,3,0,3,1,0
"252286",48,31,10,0,0,0,0,0,0,0,0,0,16,8,3,0,0,0,0,0,0,0,0,1,0,0
"235865",158,170,7,0,0,0,0,0,0,0,1,0,35,19,8,0,0,0,0,0,0,0,0,4,1,0
"416617",41,37,81,1,0,0,2,0,0,0,0,0,11,7,11,0,0,0,0,0,0,0,0,1,0,0
"524860",26,23,34,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0
"513834",3,15,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
"581403",56,63,0,0,0,0,0,0,0,0,0,1,91,40,47,0,1,0,0,0,0,0,0,0,2,0
"257237",72,125,56,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0
"572280",168,201,300,0,0,0,0,0,1,1,1,7,28,9,30,0,0,0,0,0,0,0,0,3,2,4
"588684",63,58,95,0,0,1,2,0,0,0,0,3,31,12,19,0,0,0,0,0,0,0,0,0,0,0
"278955",7,67,1,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,2,0,0
"527118",9,35,218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
"202670",93,84,290,0,0,0,40,0,0,0,0,0,23,6,5,0,0,1,1,0,1,0,0,2,0,1
"540991",5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321885",108,161,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"255557",26,46,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"206614",3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324960",2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"397840",37,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"278884",3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223042",1,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"201687",8,102,1,0,0,0,0,0,0,0,2,1,67,65,72,0,1,0,0,0,0,0,0,2,0,0
"576167",0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253376",0,1,0,0,1,0,0,2,2,1,4,3715,49,5,30,4,2,2,1,1,1,2,0,2,0,1
"202686",85,140,66,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,3,0,2
"202759",51,50,21,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,2,0,0
"246400",27,104,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"243365",201,117,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"320812",173,242,243,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,1,0,1,0,0,2,2,1
"325828",3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279355",451,325,1,0,0,1,0,0,0,0,0,1,99,71,38,1,0,0,0,0,1,0,0,1,1,0
"238600",0,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"308368",30,102,141,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0
"250454",37,35,11,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
"214051",161,1267,14,2,1,0,2,0,0,0,1,0,14,13,11,0,0,1,0,0,0,0,0,1,7,0
"316663",728,680,73,0,0,0,0,0,0,0,0,0,6,32,22,0,0,0,0,3,0,0,0,6,1,0
"236629",254,133,31,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,1,0
"563036",122,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"251736",264,332,119,0,0,0,0,0,0,0,0,0,5,9,13,0,0,0,0,1,0,0,0,3,1,0
"244582",164,69,46,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,1
"580792",7,10,15,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"551517",50,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"254402",68,71,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"277743",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202050",53,118,22,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,4,0,0,1,1,0
"254636",10,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"244080",297,68,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0
"253174",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242459",10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307453",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512722",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587032",130,214,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
"582011",6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
